datetime,datetime_nano,highest,last_price,lowest,open_interest,volume,amount,ask_price1,ask_volume1,ask_price2,ask_volume2,ask_price3,ask_volume3,ask_price4,ask_volume4,ask_price5,ask_volume5,bid_price1,bid_volume1,bid_price2,bid_volume2,bid_price3,bid_volume3,bid_price4,bid_volume4,bid_price5,bid_volume5
2023-04-27 20:55:57.25,1682600157250000000,,,,3208.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2023-04-27 20:59:00.0,1682600340000000000,,,,3208.0,0.0,0.0,1.5,228.0,,0.0,,0.0,,0.0,,0.0,1.0,332.0,0.5,550.0,,0.0,,0.0,,0.0
2023-04-27 21:00:08.5,1682600408500000000,,,,3208.0,0.0,0.0,1.5,228.0,2.0,18.0,,0.0,,0.0,,0.0,1.0,332.0,0.5,550.0,,0.0,,0.0,,0.0
2023-04-27 21:00:08.75,1682600408750000000,,,,3208.0,0.0,0.0,1.5,228.0,2.0,28.0,2.5,5.0,,0.0,,0.0,1.0,342.0,0.5,555.0,,0.0,,0.0,,0.0
2023-04-27 21:00:09.25,1682600409250000000,,,,3208.0,0.0,0.0,1.5,228.0,2.0,10.0,2.5,5.0,,0.0,,0.0,1.0,342.0,0.5,555.0,,0.0,,0.0,,0.0
2023-04-27 21:00:11.0,1682600411000000000,,,,3208.0,0.0,0.0,1.5,228.0,2.0,10.0,2.5,8.0,,0.0,,0.0,1.0,342.0,0.5,555.0,,0.0,,0.0,,0.0
2023-04-27 21:00:11.5,1682600411500000000,,,,3208.0,0.0,0.0,1.5,228.0,2.0,10.0,2.5,16.0,3.5,1.0,,0.0,1.0,342.0,0.5,555.0,,0.0,,0.0,,0.0
2023-04-27 21:00:11.75,1682600411750000000,,,,3208.0,0.0,0.0,1.5,228.0,2.0,10.0,2.5,22.0,3.5,1.0,,0.0,1.0,342.0,0.5,555.0,,0.0,,0.0,,0.0
2023-04-27 21:00:12.75,1682600412750000000,,,,3208.0,0.0,0.0,1.5,228.0,2.0,10.0,2.5,32.0,3.5,1.0,,0.0,1.0,342.0,0.5,555.0,,0.0,,0.0,,0.0
2023-04-27 21:00:13.0,1682600413000000000,,,,3208.0,0.0,0.0,1.5,228.0,2.0,10.0,2.5,34.0,3.5,1.0,,0.0,1.0,342.0,0.5,555.0,,0.0,,0.0,,0.0
