datetime,datetime_nano,highest,last_price,lowest,open_interest,volume,amount,ask_price1,ask_volume1,ask_price2,ask_volume2,ask_price3,ask_volume3,ask_price4,ask_volume4,ask_price5,ask_volume5,bid_price1,bid_volume1,bid_price2,bid_volume2,bid_price3,bid_volume3,bid_price4,bid_volume4,bid_price5,bid_volume5
2023-04-27 20:55:08.0,1682600108000000000,,,,9191.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2023-04-27 20:59:00.0,1682600340000000000,,,,9191.0,0.0,0.0,4.0,200.0,15.0,5.0,30.0,6.0,45.0,10.0,60.0,10.0,3.0,100.0,2.5,200.0,2.0,200.0,1.5,260.0,1.0,200.0
2023-04-27 21:00:02.5,1682600402500000000,,,,9191.0,0.0,0.0,4.0,200.0,4.5,16.0,15.0,5.0,30.0,6.0,45.0,10.0,3.0,100.0,2.5,200.0,2.0,200.0,1.5,276.0,1.0,200.0
2023-04-27 21:00:08.0,1682600408000000000,,,,9191.0,0.0,0.0,4.0,210.0,4.5,16.0,15.0,5.0,30.0,6.0,45.0,10.0,3.0,100.0,2.5,200.0,2.0,200.0,1.5,276.0,1.0,200.0
2023-04-27 21:00:08.5,1682600408500000000,,,,9191.0,0.0,0.0,4.0,210.0,4.5,34.0,15.0,5.0,30.0,6.0,45.0,10.0,3.0,118.0,2.5,200.0,2.0,200.0,1.5,276.0,1.0,200.0
2023-04-27 21:00:09.25,1682600409250000000,,,,9191.0,0.0,0.0,4.0,210.0,4.5,16.0,15.0,5.0,30.0,6.0,45.0,10.0,3.0,100.0,2.5,200.0,2.0,200.0,1.5,276.0,1.0,200.0
2023-04-27 21:00:24.0,1682600424000000000,,,,9191.0,0.0,0.0,4.0,210.0,4.5,16.0,5.0,18.0,15.0,5.0,30.0,6.0,3.0,100.0,2.5,218.0,2.0,200.0,1.5,276.0,1.0,200.0
2023-04-27 21:00:28.25,1682600428250000000,,,,9191.0,0.0,0.0,4.0,210.0,4.5,16.0,15.0,5.0,30.0,6.0,45.0,10.0,3.0,100.0,2.5,200.0,2.0,200.0,1.5,276.0,1.0,200.0
2023-04-27 21:00:59.75,1682600459750000000,,,,9191.0,0.0,0.0,4.0,210.0,4.5,16.0,15.0,5.0,30.0,6.0,45.0,10.0,3.0,100.0,2.5,210.0,2.0,200.0,1.5,276.0,1.0,200.0
2023-04-27 21:01:08.0,1682600468000000000,,,,9191.0,0.0,0.0,4.0,210.0,4.5,34.0,15.0,5.0,30.0,6.0,45.0,10.0,3.0,118.0,2.5,210.0,2.0,200.0,1.5,276.0,1.0,200.0
2023-04-27 21:01:09.5,1682600469500000000,,,,9191.0,0.0,0.0,4.0,210.0,4.5,16.0,15.0,5.0,30.0,6.0,45.0,10.0,3.0,100.0,2.5,210.0,2.0,200.0,1.5,276.0,1.0,200.0
2023-04-27 21:01:32.5,1682600492500000000,,,,9191.0,0.0,0.0,4.0,210.0,4.5,16.0,15.0,5.0,30.0,6.0,45.0,10.0,3.0,100.0,2.5,200.0,2.0,210.0,1.5,276.0,1.0,200.0
2023-04-27 21:01:34.25,1682600494250000000,,,,9191.0,0.0,0.0,3.5,18.0,4.0,210.0,4.5,16.0,15.0,5.0,30.0,6.0,3.0,118.0,2.5,200.0,2.0,210.0,1.5,276.0,1.0,200.0
2023-04-27 21:01:34.5,1682600494500000000,,,,9191.0,0.0,0.0,4.0,210.0,4.5,16.0,15.0,5.0,30.0,6.0,45.0,10.0,3.0,100.0,2.5,200.0,2.0,210.0,1.5,276.0,1.0,200.0
2023-04-27 21:01:41.5,1682600501500000000,,,,9191.0,0.0,0.0,4.0,210.0,4.5,16.0,15.0,5.0,30.0,6.0,45.0,10.0,3.0,100.0,2.5,200.0,2.0,215.0,1.5,276.0,1.0,200.0
2023-04-27 21:01:47.0,1682600507000000000,,,,9191.0,0.0,0.0,4.0,210.0,4.5,16.0,15.0,5.0,30.0,6.0,45.0,10.0,3.0,100.0,2.5,200.0,2.0,210.0,1.5,276.0,1.0,200.0
2023-04-27 21:01:49.75,1682600509750000000,,,,9191.0,0.0,0.0,4.0,210.0,4.5,16.0,15.0,5.0,30.0,6.0,45.0,10.0,3.0,100.0,2.5,200.0,2.0,216.0,1.5,276.0,1.0,200.0
2023-04-27 21:02:03.5,1682600523500000000,,,,9191.0,0.0,0.0,4.0,210.0,4.5,16.0,5.0,22.0,15.0,5.0,30.0,6.0,3.0,100.0,2.5,200.0,2.0,216.0,1.5,276.0,1.0,200.0
2023-04-27 21:02:06.25,1682600526250000000,,,,9191.0,0.0,0.0,3.5,18.0,4.0,210.0,4.5,16.0,5.0,22.0,15.0,5.0,3.0,118.0,2.5,200.0,2.0,216.0,1.5,276.0,1.0,200.0
2023-04-27 21:02:06.5,1682600526500000000,,,,9191.0,0.0,0.0,4.0,210.0,4.5,16.0,5.0,22.0,15.0,5.0,30.0,6.0,3.0,100.0,2.5,200.0,2.0,216.0,1.5,276.0,1.0,200.0
2023-04-27 21:02:25.0,1682600545000000000,,,,9191.0,0.0,0.0,4.0,210.0,4.5,16.0,5.0,40.0,15.0,5.0,30.0,6.0,3.0,100.0,2.5,200.0,2.0,234.0,1.5,276.0,1.0,200.0
2023-04-27 21:02:35.25,1682600555250000000,,,,9191.0,0.0,0.0,4.0,228.0,4.5,16.0,5.0,22.0,15.0,5.0,30.0,6.0,3.0,118.0,2.5,200.0,2.0,216.0,1.5,276.0,1.0,200.0
2023-04-27 21:02:49.75,1682600569750000000,,,,9191.0,0.0,0.0,3.5,10.0,4.0,228.0,4.5,16.0,5.0,22.0,15.0,5.0,3.0,128.0,2.5,200.0,2.0,216.0,1.5,276.0,1.0,200.0
2023-04-27 21:02:50.0,1682600570000000000,,,,9191.0,0.0,0.0,3.5,28.0,4.0,210.0,4.5,16.0,5.0,22.0,15.0,5.0,3.0,128.0,2.5,200.0,2.0,216.0,1.5,276.0,1.0,200.0
2023-04-27 21:03:03.75,1682600583750000000,,,,9191.0,0.0,0.0,3.5,18.0,4.0,210.0,4.5,16.0,5.0,22.0,15.0,5.0,3.0,118.0,2.5,200.0,2.0,216.0,1.5,276.0,1.0,200.0
2023-04-27 21:03:04.0,1682600584000000000,,,,9191.0,0.0,0.0,4.0,228.0,4.5,16.0,5.0,22.0,15.0,5.0,30.0,6.0,3.0,118.0,2.5,200.0,2.0,216.0,1.5,276.0,1.0,200.0
2023-04-27 21:03:31.0,1682600611000000000,,,,9191.0,0.0,0.0,4.0,229.0,4.5,16.0,5.0,22.0,15.0,5.0,30.0,6.0,3.0,119.0,2.5,200.0,2.0,216.0,1.5,276.0,1.0,200.0
2023-04-27 21:03:47.25,1682600627250000000,,,,9191.0,0.0,0.0,3.5,18.0,4.0,211.0,4.5,16.0,5.0,22.0,15.0,5.0,3.0,119.0,2.5,200.0,2.0,216.0,1.5,276.0,1.0,200.0
2023-04-27 21:03:47.5,1682600627500000000,,,,9191.0,0.0,0.0,4.0,211.0,4.5,16.0,5.0,22.0,15.0,5.0,30.0,6.0,3.0,101.0,2.5,200.0,2.0,216.0,1.5,276.0,1.0,200.0
2023-04-27 21:03:56.0,1682600636000000000,,,,9191.0,0.0,0.0,4.0,211.0,4.5,16.0,5.0,22.0,15.0,5.0,30.0,6.0,3.0,201.0,2.5,200.0,2.0,216.0,1.5,276.0,1.0,200.0
2023-04-27 21:04:00.0,1682600640000000000,,,,9191.0,0.0,0.0,4.0,211.0,4.5,34.0,5.0,22.0,15.0,5.0,30.0,6.0,3.0,201.0,2.5,200.0,2.0,216.0,1.5,294.0,1.0,200.0
2023-04-27 21:04:02.5,1682600642500000000,,,,9191.0,0.0,0.0,3.5,18.0,4.0,211.0,4.5,16.0,5.0,22.0,15.0,5.0,3.0,219.0,2.5,200.0,2.0,216.0,1.5,276.0,1.0,200.0
2023-04-27 21:04:03.25,1682600643250000000,,,,9191.0,0.0,0.0,3.5,19.0,4.0,210.0,4.5,16.0,5.0,22.0,15.0,5.0,3.0,219.0,2.5,200.0,2.0,216.0,1.5,276.0,1.0,200.0
2023-04-27 21:04:04.5,1682600644500000000,,,,9191.0,0.0,0.0,3.5,1.0,4.0,210.0,4.5,16.0,5.0,22.0,15.0,5.0,3.0,201.0,2.5,200.0,2.0,216.0,1.5,276.0,1.0,200.0
2023-04-27 21:04:04.75,1682600644750000000,,,,9191.0,0.0,0.0,4.0,210.0,4.5,16.0,5.0,22.0,15.0,5.0,30.0,6.0,3.0,200.0,2.5,200.0,2.0,216.0,1.5,276.0,1.0,200.0
2023-04-27 21:04:05.5,1682600645500000000,,,,9191.0,0.0,0.0,4.0,211.0,4.5,16.0,5.0,22.0,15.0,5.0,30.0,6.0,3.0,201.0,2.5,200.0,2.0,216.0,1.5,276.0,1.0,200.0
2023-04-27 21:04:05.75,1682600645750000000,,,,9191.0,0.0,0.0,4.0,211.0,4.5,16.0,5.0,22.0,15.0,5.0,30.0,6.0,3.0,101.0,2.5,200.0,2.0,216.0,1.5,276.0,1.0,200.0
2023-04-27 21:04:12.5,1682600652500000000,,,,9191.0,0.0,0.0,4.0,211.0,4.5,16.0,5.0,40.0,15.0,5.0,30.0,6.0,3.0,101.0,2.5,200.0,2.0,234.0,1.5,276.0,1.0,200.0
2023-04-27 21:04:13.5,1682600653500000000,,,,9191.0,0.0,0.0,4.0,211.0,4.5,16.0,5.0,22.0,15.0,5.0,30.0,6.0,3.0,101.0,2.5,200.0,2.0,216.0,1.5,276.0,1.0,200.0
2023-04-27 21:04:13.75,1682600653750000000,,,,9191.0,0.0,0.0,4.0,229.0,4.5,16.0,5.0,22.0,15.0,5.0,30.0,6.0,3.0,119.0,2.5,200.0,2.0,216.0,1.5,276.0,1.0,200.0
2023-04-27 21:05:00.5,1682600700500000000,,,,9191.0,0.0,0.0,3.5,10.0,4.0,229.0,4.5,16.0,5.0,22.0,15.0,5.0,3.0,129.0,2.5,200.0,2.0,216.0,1.5,276.0,1.0,200.0
