datetime,datetime_nano,highest,last_price,lowest,open_interest,volume,amount,ask_price1,ask_volume1,ask_price2,ask_volume2,ask_price3,ask_volume3,ask_price4,ask_volume4,ask_price5,ask_volume5,bid_price1,bid_volume1,bid_price2,bid_volume2,bid_price3,bid_volume3,bid_price4,bid_volume4,bid_price5,bid_volume5
2023-04-27 20:55:00.0,1682600100000000000,,,,687.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2023-04-27 21:00:05.5,1682600405500000000,,,,687.0,0.0,0.0,1041.5,16.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2023-04-27 21:00:05.75,1682600405750000000,,,,687.0,0.0,0.0,1041.0,10.0,1041.5,16.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2023-04-27 21:00:06.75,1682600406750000000,,,,687.0,0.0,0.0,1007.0,16.0,1041.0,10.0,,0.0,,0.0,,0.0,762.0,16.0,,0.0,,0.0,,0.0,,0.0
2023-04-27 21:00:07.0,1682600407000000000,,,,687.0,0.0,0.0,1007.0,16.0,,0.0,,0.0,,0.0,,0.0,762.0,16.0,,0.0,,0.0,,0.0,,0.0
2023-04-27 21:00:07.25,1682600407250000000,,,,687.0,0.0,0.0,1006.5,10.0,1007.0,16.0,,0.0,,0.0,,0.0,762.0,16.0,,0.0,,0.0,,0.0,,0.0
2023-04-27 21:00:07.75,1682600407750000000,,,,687.0,0.0,0.0,972.5,16.0,1006.5,10.0,,0.0,,0.0,,0.0,762.0,16.0,,0.0,,0.0,,0.0,,0.0
2023-04-27 21:00:08.0,1682600408000000000,,,,687.0,0.0,0.0,972.5,16.0,,0.0,,0.0,,0.0,,0.0,762.0,16.0,,0.0,,0.0,,0.0,,0.0
2023-04-27 21:00:10.25,1682600410250000000,,,,687.0,0.0,0.0,972.5,16.0,,0.0,,0.0,,0.0,,0.0,763.5,1.0,762.0,16.0,,0.0,,0.0,,0.0
2023-04-27 21:00:10.5,1682600410500000000,,,,687.0,0.0,0.0,972.0,10.0,972.5,16.0,,0.0,,0.0,,0.0,763.5,1.0,762.0,16.0,,0.0,,0.0,,0.0
2023-04-27 21:00:11.75,1682600411750000000,,,,687.0,0.0,0.0,970.5,1.0,972.0,10.0,972.5,16.0,,0.0,,0.0,763.5,1.0,762.0,16.0,,0.0,,0.0,,0.0
