datetime,datetime_nano,highest,last_price,lowest,open_interest,volume,amount,ask_price1,ask_volume1,ask_price2,ask_volume2,ask_price3,ask_volume3,ask_price4,ask_volume4,ask_price5,ask_volume5,bid_price1,bid_volume1,bid_price2,bid_volume2,bid_price3,bid_volume3,bid_price4,bid_volume4,bid_price5,bid_volume5
2023-04-27 20:55:47.75,1682600147750000000,,,,2801.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2023-04-27 20:59:00.0,1682600340000000000,,,,2801.0,0.0,0.0,3.5,8.0,5.5,3.0,6.0,3.0,6.5,3.0,7.0,2.0,2.0,110.0,1.5,437.0,1.0,260.0,0.5,300.0,,0.0
2023-04-27 21:00:02.5,1682600402500000000,,,,2801.0,0.0,0.0,3.5,8.0,5.5,3.0,6.0,3.0,6.5,3.0,7.0,2.0,2.0,110.0,1.5,437.0,1.0,276.0,0.5,300.0,,0.0
2023-04-27 21:00:03.5,1682600403500000000,,,,2801.0,0.0,0.0,3.5,8.0,4.5,16.0,5.5,3.0,6.0,3.0,6.5,3.0,2.0,110.0,1.5,437.0,1.0,276.0,0.5,300.0,,0.0
2023-04-27 21:00:08.5,1682600408500000000,,,,2801.0,0.0,0.0,3.5,8.0,4.5,16.0,5.5,21.0,6.0,3.0,6.5,3.0,2.0,128.0,1.5,437.0,1.0,276.0,0.5,300.0,,0.0
2023-04-27 21:00:09.25,1682600409250000000,,,,2801.0,0.0,0.0,3.5,8.0,4.5,16.0,5.5,3.0,6.0,3.0,6.5,3.0,2.0,110.0,1.5,437.0,1.0,276.0,0.5,300.0,,0.0
2023-04-27 21:00:24.0,1682600424000000000,,,,2801.0,0.0,0.0,3.5,8.0,4.5,16.0,5.5,21.0,6.0,3.0,6.5,3.0,2.0,128.0,1.5,437.0,1.0,276.0,0.5,300.0,,0.0
2023-04-27 21:00:28.25,1682600428250000000,,,,2801.0,0.0,0.0,3.5,8.0,4.5,16.0,5.5,3.0,6.0,3.0,6.5,3.0,2.0,110.0,1.5,437.0,1.0,276.0,0.5,300.0,,0.0
2023-04-27 21:01:08.0,1682600468000000000,,,,2801.0,0.0,0.0,3.5,8.0,4.5,16.0,5.5,21.0,6.0,3.0,6.5,3.0,2.0,128.0,1.5,437.0,1.0,276.0,0.5,300.0,,0.0
2023-04-27 21:01:09.5,1682600469500000000,,,,2801.0,0.0,0.0,3.5,8.0,4.5,16.0,5.5,3.0,6.0,3.0,6.5,3.0,2.0,110.0,1.5,437.0,1.0,276.0,0.5,300.0,,0.0
2023-04-27 21:01:34.25,1682600494250000000,,,,2801.0,0.0,0.0,2.5,18.0,3.5,8.0,4.5,16.0,5.5,3.0,6.0,3.0,2.0,128.0,1.5,437.0,1.0,276.0,0.5,300.0,,0.0
