datetime,datetime_nano,highest,last_price,lowest,open_interest,volume,amount,ask_price1,ask_volume1,ask_price2,ask_volume2,ask_price3,ask_volume3,ask_price4,ask_volume4,ask_price5,ask_volume5,bid_price1,bid_volume1,bid_price2,bid_volume2,bid_price3,bid_volume3,bid_price4,bid_volume4,bid_price5,bid_volume5
2023-04-27 20:55:00.0,1682600100000000000,,,,169.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2023-04-27 21:00:06.75,1682600406750000000,,,,169.0,0.0,0.0,1436.0,1.0,,0.0,,0.0,,0.0,,0.0,1156.5,1.0,,0.0,,0.0,,0.0,,0.0
2023-04-27 21:00:07.0,1682600407000000000,,,,169.0,0.0,0.0,1435.5,10.0,1436.0,1.0,,0.0,,0.0,,0.0,1156.5,1.0,,0.0,,0.0,,0.0,,0.0
2023-04-27 21:00:08.0,1682600408000000000,,,,169.0,0.0,0.0,1436.0,1.0,,0.0,,0.0,,0.0,,0.0,1156.5,1.0,,0.0,,0.0,,0.0,,0.0
2023-04-27 21:00:09.25,1682600409250000000,,,,169.0,0.0,0.0,1436.0,1.0,,0.0,,0.0,,0.0,,0.0,1158.0,1.0,1156.5,1.0,,0.0,,0.0,,0.0
2023-04-27 21:00:09.5,1682600409500000000,,,,169.0,0.0,0.0,1435.5,10.0,1436.0,1.0,,0.0,,0.0,,0.0,1158.0,1.0,1156.5,1.0,,0.0,,0.0,,0.0
2023-04-27 21:00:10.0,1682600410000000000,,,,169.0,0.0,0.0,1401.5,1.0,1435.5,10.0,,0.0,,0.0,,0.0,1192.0,1.0,1158.0,1.0,,0.0,,0.0,,0.0
2023-04-27 21:00:10.25,1682600410250000000,,,,169.0,0.0,0.0,1401.5,1.0,,0.0,,0.0,,0.0,,0.0,1192.0,1.0,,0.0,,0.0,,0.0,,0.0
2023-04-27 21:00:10.5,1682600410500000000,,,,169.0,0.0,0.0,1401.0,10.0,1401.5,1.0,,0.0,,0.0,,0.0,1192.0,1.0,,0.0,,0.0,,0.0,,0.0
2023-04-27 21:00:12.25,1682600412250000000,,,,169.0,0.0,0.0,1367.0,1.0,1401.0,10.0,,0.0,,0.0,,0.0,1192.0,1.0,,0.0,,0.0,,0.0,,0.0
2023-04-27 21:00:12.5,1682600412500000000,,,,169.0,0.0,0.0,1367.0,1.0,,0.0,,0.0,,0.0,,0.0,1192.0,1.0,,0.0,,0.0,,0.0,,0.0
2023-04-27 21:00:12.75,1682600412750000000,,,,169.0,0.0,0.0,1366.5,10.0,1367.0,1.0,,0.0,,0.0,,0.0,1192.0,1.0,,0.0,,0.0,,0.0,,0.0
2023-04-27 21:00:13.0,1682600413000000000,,,,169.0,0.0,0.0,1332.5,1.0,1366.5,10.0,,0.0,,0.0,,0.0,1192.0,1.0,,0.0,,0.0,,0.0,,0.0
2023-04-27 21:00:13.25,1682600413250000000,,,,169.0,0.0,0.0,1332.0,10.0,1332.5,1.0,,0.0,,0.0,,0.0,1192.0,1.0,,0.0,,0.0,,0.0,,0.0
2023-04-27 21:00:18.75,1682600418750000000,,,,169.0,0.0,0.0,1332.0,10.0,1332.5,1.0,,0.0,,0.0,,0.0,1193.5,1.0,1192.0,1.0,,0.0,,0.0,,0.0
2023-04-27 21:00:19.0,1682600419000000000,,,,169.0,0.0,0.0,1332.0,10.0,1332.5,1.0,,0.0,,0.0,,0.0,1227.5,1.0,1193.5,1.0,,0.0,,0.0,,0.0
2023-04-27 21:00:19.25,1682600419250000000,,,,169.0,0.0,0.0,1332.0,10.0,1332.5,1.0,,0.0,,0.0,,0.0,1227.5,1.0,,0.0,,0.0,,0.0,,0.0
